	logFC	logCPM	PValue	FDR
FGRRES_00967	-0.6516877	6.118942	0.2404548	0.3472134
FGRRES_00968	0.7999104	4.699001	0.1264665	0.2100292
FGRRES_00970	0.1303004	4.060364	0.8533499	0.8971683
FGRRES_00971	0.4858051	4.772981	0.3647282	0.4805628
FGRRES_00972	0.8796751	3.333158	0.1450647	0.2334155
FGRRES_00973	-0.1158686	2.325998	0.7987248	0.8590021
FGRRES_00974	-1.264692	6.471865	0.07248362	0.134083
FGRRES_00979	0.2795302	10.94518	0.6527875	0.7410538
FGRRES_00982	0.3464566	3.643663	0.5955117	0.6927212
FGRRES_00983	-0.6261874	4.988245	0.2481455	0.3561389
FGRRES_00984	0.6139079	4.560577	0.2967995	0.4091407
FGRRES_00995	0.6419305	5.487208	0.2097736	0.3130907
FGRRES_00996	0.5822603	5.66277	0.2641271	0.3743727
FGRRES_00997	0.8864226	5.747238	0.08878979	0.1577403
FGRRES_00998	0.875998	6.508068	0.1095231	0.1873232
FGRRES_00999	-1.306911	7.760111	0.05292214	0.1039916
FGRRES_01000	0.4600264	6.506396	0.3996788	0.5163946
FGRRES_01002	0.4122812	3.751027	0.4821383	0.5927675
FGRRES_01005	0.7122797	2.451498	0.2967036	0.4091124
FGRRES_01006	0.2420464	5.403023	0.6781252	0.7621097
FGRRES_01007	1.246859	4.31884	0.02470947	0.05550213
FGRRES_01010	0.4821049	4.176956	0.4049003	0.5217123
FGRRES_01012	-0.111937	4.325906	0.8415696	0.8887374
FGRRES_01013	0.2530568	6.388925	0.633229	0.7239476
FGRRES_01014	0.6354526	9.137824	0.2842672	0.3961927
FGRRES_01017	0.5855502	8.182006	0.3473637	0.4631374
FGRRES_01018	-0.756393	4.911541	0.1619929	0.2553907
FGRRES_01019	0.9783014	3.75513	0.09456828	0.1660223
FGRRES_01020	-0.5203846	5.35923	0.3128691	0.4265789
FGRRES_01024	-0.679696	5.399493	0.2840421	0.3959655
FGRRES_01025	1.145115	3.444635	0.05492212	0.1072564
FGRRES_01027	0.4208125	6.565278	0.4625664	0.5747262
FGRRES_01030	-0.3391464	3.982502	0.5696324	0.6708139
FGRRES_01033	-1.267443	5.387923	0.02553824	0.05711165
FGRRES_01035	-0.01422963	2.503476	0.9814189	0.9815998
FGRRES_01036	-0.3852978	4.528335	0.5224629	0.6285655
FGRRES_01039	-1.387264	4.783614	0.04914313	0.09788041
FGRRES_01044	0.2018984	4.271961	0.7014222	0.7814168
FGRRES_01046	1.121463	4.692764	0.03316726	0.07084516
FGRRES_01050	1.023697	4.804686	0.07190216	0.1333255
FGRRES_01051	0.2819718	4.852691	0.6262812	0.718103
FGRRES_01052	0.6629912	6.294974	0.2161829	0.3199117
FGRRES_01053	-0.109663	3.623768	0.8394574	0.8872971
FGRRES_01056	-0.7970831	5.0231	0.192104	0.292495
FGRRES_01058	-1.030547	1.21927	0.2437253	0.3509516
FGRRES_01060	1.093823	0.9544735	0.1606658	0.2537407
FGRRES_01062	0.02548478	2.801221	0.9804443	0.9813244
FGRRES_01063	0.6846362	2.744253	0.2781365	0.3898006
FGRRES_01064	-0.2895245	6.106041	0.578802	0.6788585
FGRRES_01065	-0.184289	3.568325	0.7774807	0.842919
FGRRES_01067	1.502151	1.879067	0.02784945	0.06119661
FGRRES_01068	-1.321728	8.184441	0.06311516	0.1201103
FGRRES_01076	0.8749535	0.4201781	0.2064252	0.3089998
FGRRES_01083	-0.2306418	6.473555	0.7174885	0.7945819
FGRRES_01084	0.9705617	5.817732	0.06900508	0.1288784
FGRRES_01085	0.5872164	6.724449	0.294269	0.4067051
FGRRES_01087	1.385459	0.4928733	0.112214	0.1909767
FGRRES_01092	0.8565826	4.796543	0.1092891	0.1870548
FGRRES_01094	0.2357954	4.564826	0.6740401	0.758697
FGRRES_01096	-0.1319396	3.259881	0.8533546	0.8971683
FGRRES_01097	-0.05639197	5.003217	0.911177	0.9381754
FGRRES_01098	0.4981273	4.923276	0.3662603	0.4821716
FGRRES_01100	-0.782448	5.503451	0.1405586	0.227854
FGRRES_01103	-0.2653882	4.553203	0.6103872	0.7050375
FGRRES_01106	-1.072077	6.82068	0.05744249	0.111147
FGRRES_01108	-1.125413	4.773367	0.04836287	0.09668484
FGRRES_01109	-0.4646405	5.514095	0.3679225	0.4837144
FGRRES_01111	1.234091	8.978632	0.0423126	0.08687451
FGRRES_01112	-0.4366639	5.124431	0.3988121	0.5156431
FGRRES_01115	0.5576486	4.14997	0.4061042	0.5227051
FGRRES_01116	0.1917377	5.871487	0.7133991	0.791426
FGRRES_01117	-0.5662496	4.684684	0.3130606	0.4267329
FGRRES_01118	1.003727	5.499834	0.05522929	0.1077303
FGRRES_01119	0.2839486	6.999743	0.6138725	0.7074978
FGRRES_01122	0.05764083	3.633827	0.9076543	0.9358515
FGRRES_01124_M	0.7398314	3.449279	0.2097849	0.3130907
FGRRES_01125	-0.1002624	4.308154	0.8693106	0.9080404
FGRRES_01128	1.244097	5.222414	0.03476388	0.07377638
FGRRES_01129	0.8658368	5.803474	0.09797558	0.170988
FGRRES_01131	1.046947	5.721178	0.05562339	0.108303
FGRRES_01132	-0.1844229	0.8745873	0.4528582	0.5660336
FGRRES_01133	0.5141864	7.192059	0.3693049	0.4850031
FGRRES_01134	0.560288	6.553299	0.3684424	0.4841933
FGRRES_01137	-1.137491	3.847712	0.04989153	0.09904385
FGRRES_01138	-1.012055	5.184738	0.05458312	0.1067178
FGRRES_01141	-0.2853894	7.155416	0.1881318	0.2875361
FGRRES_01143	0.07129238	0.8249005	0.9374614	0.955549
FGRRES_01151	-0.2602929	5.55405	0.6117399	0.7060739
FGRRES_01152	0.6477377	7.171144	0.2616052	0.3716232
FGRRES_01155	0.1370947	6.311156	0.7980633	0.8587646
FGRRES_01156_M	0.4945159	4.853244	0.3685186	0.4841933
FGRRES_01157	0.03101642	3.358939	0.9431328	0.9590532
FGRRES_01161	-0.3962176	6.120799	0.4505541	0.5640632
FGRRES_01162	-0.5952615	5.402268	0.3918491	0.5083359
FGRRES_01164	0.641647	6.667868	0.3429176	0.4585614
FGRRES_01165_M	0.021848	2.310373	0.9562364	0.9692756
FGRRES_01167	1.100873	5.001731	0.04678971	0.09423061
FGRRES_01170	-0.5702085	5.505578	0.2805403	0.3923587
FGRRES_01172	-1.256223	3.220275	0.05048368	0.09994147
FGRRES_01174	0.8362842	6.639976	0.1375933	0.224354
FGRRES_01177	-0.1273724	6.631377	0.8153831	0.870314
FGRRES_01181	1.22699	3.870615	0.03223517	0.06915365
FGRRES_01182	-0.3162948	4.146967	0.592065	0.6900951
FGRRES_01187	0.3818176	3.883892	0.5336745	0.6389376
FGRRES_01188	0.761772	6.839261	0.1681069	0.2625278
FGRRES_01189	0.6468736	5.518784	0.2959371	0.4085227
FGRRES_01190	0.2964421	3.027674	0.6222231	0.714375
FGRRES_01192	0.7618903	1.90895	0.2504051	0.3588126
FGRRES_01193	0.1222585	5.749919	0.8171341	0.871326
FGRRES_01194	0.3973983	6.68561	0.4735778	0.5851919
FGRRES_01195_M	0.03558673	7.198908	0.9453639	0.9609473
FGRRES_01196	-0.1596749	1.127306	0.7257489	0.801277
FGRRES_01198	0.8315164	7.021098	0.1444492	0.2327011
FGRRES_01199	-0.9585551	9.287208	0.1437562	0.2318256
FGRRES_01200	0.8117902	6.960741	0.1562356	0.2476088
FGRRES_01201	0.2958505	6.374311	0.595683	0.6928462
FGRRES_01202	0.17055	3.353727	0.8062041	0.8636594
FGRRES_01203	-0.9475109	6.529897	0.08038208	0.1457957
FGRRES_01204	0.1007677	5.879507	0.8533556	0.8971683
FGRRES_01207_M	-0.6743092	6.154394	0.2015124	0.3032886
FGRRES_01208	0.8059559	3.899647	0.1616926	0.2550709
FGRRES_01210	0.01544471	5.664344	0.9781755	0.9813244
FGRRES_01211	-0.398974	6.944594	0.4784212	0.5891644
FGRRES_01212	0.2889062	3.187422	0.6572885	0.7448629
FGRRES_01214	0.6523866	3.826	0.2896612	0.4023154
FGRRES_01215	0.4290992	6.452776	0.428657	0.5445007
FGRRES_01216	0.5514725	6.422221	0.3117977	0.4253319
FGRRES_01220	0.4776107	5.48194	0.3568215	0.4726659
FGRRES_01221	-0.1017233	5.333343	0.8692872	0.9080404
FGRRES_01222	0.9979895	6.336113	0.07878003	0.1434323
FGRRES_01225	-0.2289056	5.632819	0.6701051	0.7558692
FGRRES_01226	0.144971	6.611318	0.7973375	0.8584316
FGRRES_01227	0.1526794	5.41572	0.7672772	0.835483
FGRRES_01228	0.8141671	7.359866	0.2349347	0.3417532
FGRRES_01229	-0.3124792	5.454993	0.576884	0.6770973
FGRRES_01230	0.6914693	7.169069	0.3207696	0.4352607
FGRRES_01231	-0.3041351	6.171519	0.5654183	0.6668643
FGRRES_01232	0.2406401	3.990155	0.66754	0.7540669
FGRRES_01233	0.4014593	3.477174	0.5047647	0.6133241
FGRRES_01236	1.229519	6.362654	0.02429276	0.054665
FGRRES_01237	0.4143713	6.058591	0.4339375	0.5491377
FGRRES_01240	-0.7938324	5.917036	0.1856862	0.2843991
FGRRES_01241_M	0.6941028	8.392662	0.243755	0.3509516
FGRRES_01243	0.1552137	5.42724	0.7850566	0.8487575
FGRRES_01244	-0.901676	6.11361	0.08690773	0.1550711
FGRRES_01247	0.8743003	6.055595	0.09387131	0.1650389
FGRRES_01248	0.9669196	7.710036	0.09613462	0.1681736
FGRRES_01251	0.6867449	4.449418	0.2127564	0.3163437
FGRRES_01253_M	0.6166638	1.249859	0.3957052	0.5121752
FGRRES_01254	0.1337916	4.04623	0.8196563	0.8729006
FGRRES_01255	-0.12293	4.030114	0.8045207	0.8622815
FGRRES_01256	-1.282061	6.634353	0.02575958	0.05745351
FGRRES_01257	0.0205455	5.363731	0.9777591	0.9813244
FGRRES_01261	0.6259245	2.014102	0.3471234	0.462918
FGRRES_01263	0.007538011	4.534629	0.9782262	0.9813244
FGRRES_01264	-0.0621586	3.781344	0.9179707	0.9422809
FGRRES_01265	0.124179	7.248687	0.828104	0.8791748
FGRRES_01267	0.463841	10.35976	0.2214379	0.3261981
FGRRES_01268	0.09008695	5.152182	0.8630436	0.9041131
FGRRES_01270	1.308832	3.21963	0.03246194	0.06950274
FGRRES_01271	-0.4188444	4.334615	0.4526033	0.5658454
FGRRES_01276	1.241796	4.115727	0.03507517	0.07434978
FGRRES_01279	0.5520342	8.108559	0.3513179	0.4672615
FGRRES_01281	-0.2883553	5.284871	0.5802362	0.6800544
FGRRES_01282	-0.7029762	5.984221	0.1798623	0.2773185
FGRRES_01284	0.7608939	5.837494	0.1852289	0.2838189
FGRRES_01285	1.020098	4.123196	0.07203178	0.1334691
FGRRES_01287	-0.2365973	5.520075	0.6473039	0.7367792
FGRRES_01291_M	-0.8400146	6.072531	0.1067004	0.1836086
FGRRES_01292	1.144779	4.582816	0.03506077	0.07433376
FGRRES_01293	-0.1638457	5.864894	0.764314	0.8335108
FGRRES_01294	-0.5543534	2.924644	0.3565586	0.4724413
FGRRES_01296	-1.235628	2.283429	0.06340159	0.1204652
FGRRES_01299	0.5960488	6.351233	0.263873	0.3741438
FGRRES_01300	0.1029303	5.247818	0.8496595	0.8948428
FGRRES_01304	1.123683	5.067044	0.1088705	0.1865443
FGRRES_01308	-0.2674303	4.452218	0.6151877	0.708567
FGRRES_01309	0.6804617	5.409536	0.2091184	0.3122677
FGRRES_01310	-0.8647349	5.371126	0.09754449	0.1703379
FGRRES_01311	0.5114685	6.905373	0.3280885	0.4426858
FGRRES_01313	-0.4797557	5.908655	0.3579474	0.4736988
FGRRES_01314	1.212106	7.465461	0.03921553	0.08158064
FGRRES_01317	0.8915898	5.608417	0.08995693	0.1592923
FGRRES_01318	0.09457219	4.835863	0.8529516	0.8970911
FGRRES_01319	0.3051026	3.521763	0.6438039	0.7335647
FGRRES_01320	-0.02092369	6.84125	0.9764059	0.9813244
FGRRES_01321	0.8919139	4.280328	0.113664	0.1930123
FGRRES_01322	0.6095185	6.937383	0.2783633	0.3899674
FGRRES_01323	0.4144463	6.055275	0.4315413	0.5467567
FGRRES_01324	0.0940648	5.675325	0.8793625	0.9145788
FGRRES_01328	0.5100904	6.678023	0.3600378	0.4757689
FGRRES_01330	-0.7776457	5.775608	0.2011403	0.3029807
FGRRES_01332	1.083196	5.307408	0.07988186	0.1450733
FGRRES_01335	1.32154	2.327009	0.04552229	0.09216704
FGRRES_01336	0.4376656	4.273573	0.4161767	0.5320728
FGRRES_01337	0.6337702	5.05793	0.2598721	0.369936
FGRRES_01338_M	0.7371241	4.566604	0.1883639	0.2878504
FGRRES_01339	-1.070428	4.844469	0.05438971	0.1063972
FGRRES_01343	0.8506726	6.628648	0.1502697	0.2402378
FGRRES_01346	0.7508148	10.89819	0.2298682	0.3360398
FGRRES_01347	-0.00137645	4.658169	0.978236	0.9813244
FGRRES_01348	-0.8167494	4.10001	0.1531298	0.2437901
FGRRES_01351	-0.5260458	10.14166	0.3774104	0.4932598
FGRRES_01352	-1.135969	6.736829	0.04235746	0.08694125
FGRRES_01353	0.5189738	3.792412	0.3891401	0.5056678
FGRRES_01354	-0.5670858	5.348956	0.2722215	0.3833424
FGRRES_01356	0.3554936	3.120915	0.5533036	0.6556397
FGRRES_01357	1.20204	3.365201	0.06952461	0.1297593
FGRRES_01358	-0.5706239	7.486369	0.3352076	0.4501928
FGRRES_01359	-0.4234957	4.797249	0.4410806	0.5552776
FGRRES_01360	-0.02203376	4.540069	0.9775888	0.9813244
FGRRES_01365	-0.8087366	4.915894	0.1832877	0.2813211
FGRRES_01366	-0.2514519	1.256713	0.803783	0.8618622
FGRRES_01368	-0.4646038	4.978087	0.3700226	0.4857106
FGRRES_01369	0.6564173	6.856593	0.2358942	0.3426338
FGRRES_01371_M	-0.913061	6.607416	0.1010798	0.1756354
FGRRES_01372	-0.3696652	6.933757	0.510338	0.6183653
FGRRES_01373	-0.3195179	5.493453	0.5343025	0.6395484
FGRRES_01374	-0.06744742	4.137936	0.900474	0.9306523
FGRRES_01375	-0.1908685	5.356791	0.7137191	0.7917001
FGRRES_01376	-0.7274929	6.786894	0.1867345	0.2858031
FGRRES_01378	-0.4345194	4.714974	0.40916	0.5254002
FGRRES_01379	-0.5287779	10.39244	0.3961075	0.5124513
FGRRES_01381	0.3351582	5.326087	0.5154593	0.6231792
FGRRES_01383	0.8250079	4.181022	0.1418991	0.2296497
FGRRES_01384	0.09431371	0.5930809	0.9779954	0.9813244
FGRRES_01385	-0.2359651	4.047198	0.6556776	0.7438918
FGRRES_01386	1.220395	6.31396	0.06914323	0.1291142
FGRRES_01387	0.716528	6.080142	0.1726782	0.2681344
FGRRES_01388	-1.051613	6.742215	0.05948939	0.1142925
FGRRES_01390	0.5296038	6.252295	0.3169057	0.4309458
FGRRES_01394	0.8642256	4.789591	0.1039047	0.1797382
FGRRES_01395	-1.275734	4.933265	0.04458894	0.09060546
FGRRES_01397	1.113192	6.389257	0.04247204	0.08708654
FGRRES_01398	-0.2158159	6.23123	0.683739	0.7666295
FGRRES_01399	-0.5176275	5.219881	0.316305	0.4302366
FGRRES_01407	0.4995488	4.888355	0.3503708	0.4662823
FGRRES_01408	1.04798	7.326339	0.07211547	0.1335613
FGRRES_01409	-1.178672	7.348069	0.05263372	0.1035219
FGRRES_01410_M	-0.0193427	6.590028	0.9790321	0.9813244
FGRRES_01411	1.334155	4.353023	0.0221184	0.05059031
FGRRES_01412	-0.06830032	4.709797	0.8933001	0.9250941
FGRRES_01414	0.4771718	7.556284	0.4167828	0.5327849
FGRRES_01415	-0.09258844	6.239505	0.8655707	0.9057987
FGRRES_01417	-1.034669	7.401622	0.144239	0.2324314
FGRRES_01419	0.8182261	6.622896	0.1550625	0.2460371
FGRRES_01420	0.711979	4.035577	0.2317597	0.3384402
FGRRES_01421	1.143188	7.681159	0.06860702	0.1283337
FGRRES_01422	1.104377	8.413943	0.06705695	0.1261073
FGRRES_01424	0.4675111	5.64196	0.3740632	0.4895933
FGRRES_01425	-0.5991544	11.70558	0.3325006	0.4470552
FGRRES_01426	1.044842	2.693162	0.1061422	0.182793
FGRRES_01428	-1.256065	4.359845	0.02285242	0.05183226
FGRRES_01429	0.2150425	5.83494	0.6967844	0.7776842
FGRRES_01432	-1.10228	5.748803	0.06360417	0.1207656
FGRRES_01435_M	-0.6795893	4.954941	0.1978101	0.2989185
FGRRES_01436	0.5768368	6.739877	0.2945426	0.406945
FGRRES_01437	0.7193372	5.327137	0.1622626	0.2557786
FGRRES_01439	-0.575612	5.441118	0.2750565	0.3864821
FGRRES_01442	0.1024668	6.56375	0.8583035	0.9004512
FGRRES_01443	0.0909008	4.544352	0.8662143	0.9059481
FGRRES_01444	-1.026335	3.801352	0.1236832	0.2061007
FGRRES_01446	0.4773542	4.37929	0.4797984	0.5904584
FGRRES_01447	0.03113338	5.946402	0.9555931	0.968895
FGRRES_01449	1.152426	4.342547	0.04834201	0.09667512
FGRRES_01452	0.7145841	4.040362	0.2276205	0.3333382
FGRRES_01454	1.174248	3.546653	0.04836469	0.09668484
FGRRES_01455_M	-0.2143637	2.390365	0.7789668	0.8438185
FGRRES_01457	0.1498296	4.142746	0.8067603	0.8639429
FGRRES_01459	-0.3448498	3.085325	0.3483501	0.4643384
FGRRES_01463	0.2038166	4.88868	0.7144999	0.7920804
FGRRES_01464	0.5913116	6.997933	0.2962042	0.4086973
FGRRES_01465	0.3033442	1.520956	0.6466425	0.736258
FGRRES_01466	-0.3322681	4.716762	0.5207852	0.6272425
FGRRES_01469	0.1589572	4.8285	0.7720638	0.8389276
FGRRES_01470	1.200657	6.326979	0.02963638	0.06435447
FGRRES_01472	-1.079123	6.386907	0.04482915	0.0910254
FGRRES_01475	0.4292379	7.195862	0.4563838	0.5690641
FGRRES_01476	1.03361	5.701142	0.06778158	0.1270885
FGRRES_01480	0.6205856	3.971712	0.2642159	0.3744007
FGRRES_01481	-0.8827871	4.83129	0.09427471	0.1655872
FGRRES_01484	1.354362	3.947016	0.06284951	0.1197045
FGRRES_01485	0.3430295	7.076513	0.557569	0.6593263
FGRRES_01486	1.151148	4.472269	0.0395353	0.08207093
FGRRES_01488	-0.83829	3.626425	0.1722247	0.2675956
FGRRES_01490	-0.3145881	3.054517	0.6345057	0.7247964
FGRRES_01491	1.25908	2.697341	0.05468424	0.1068963
FGRRES_01493_M	-1.023676	4.527189	0.05901995	0.1135917
FGRRES_01495	1.345117	3.062619	0.03661022	0.07692755
FGRRES_01498	-1.194115	5.797832	0.02412938	0.05433115
FGRRES_01502	0.9304322	4.643275	0.09680406	0.1692083
FGRRES_01503	-0.7221017	5.837407	0.1670625	0.2613331
FGRRES_01505	-0.835702	4.749563	0.1106249	0.1888052
FGRRES_01506_M	-1.171872	3.148649	0.07467042	0.1373323
FGRRES_01508	-1.016203	6.247488	0.06249783	0.1191863
FGRRES_01510	-0.6290979	3.887025	0.2789195	0.3905953
FGRRES_01513	0.4101551	0.2468651	0.5839469	0.6834439
FGRRES_01514	0.7459257	2.139783	0.2562975	0.3659583
FGRRES_01515	-1.074745	4.831183	0.0500821	0.09925877
FGRRES_01519	0.3566001	4.769889	0.5001309	0.6090575
FGRRES_01521	-0.07329254	3.929462	0.9260198	0.948122
FGRRES_01522	-0.2132435	6.305277	0.1302722	0.2152625
FGRRES_01523	0.01782609	8.117272	0.9784464	0.9813244
FGRRES_01526	-0.9794522	7.120403	0.0843636	0.1513886
FGRRES_01528_M	0.3114341	7.380612	0.5880237	0.6868821
FGRRES_01530	0.1069226	7.033981	0.8565142	0.8992695
FGRRES_01532	-0.176183	3.084632	0.794188	0.8560257
FGRRES_01533	-0.9574849	6.595227	0.08601005	0.1537077
FGRRES_01534	-0.9256971	5.835786	0.106884	0.1836915
FGRRES_01535	-0.5887457	6.883683	0.2925282	0.4052084
FGRRES_01536	-0.187146	5.602738	0.7412187	0.8149897
FGRRES_01537	-1.168679	2.671967	0.07289795	0.134597
FGRRES_01539	-0.1683005	3.616431	0.7856245	0.8489876
FGRRES_01541	0.7066494	6.013265	0.1776007	0.2743592
FGRRES_01542	-0.02962352	4.95338	0.9505736	0.9652484
FGRRES_01543	0.7795069	4.731522	0.1561017	0.2474326
FGRRES_01544	1.146625	5.130319	0.02882574	0.06290886
FGRRES_01546	0.2514534	3.178164	0.6801549	0.7639161
FGRRES_01547	0.4812454	7.407526	0.4075676	0.5239051
FGRRES_01548	-1.139398	7.513012	0.06252464	0.1192164
FGRRES_01550	1.695705	1.541279	0.02562667	0.05725215
FGRRES_01551	-1.275426	3.073798	0.04272473	0.08755504
FGRRES_01552	-0.2150153	5.87127	0.6793941	0.7632196
FGRRES_01553	1.095324	5.357706	0.09065024	0.1602435
FGRRES_01556	-1.130737	2.879704	0.1492161	0.2388557
FGRRES_01562	-1.160521	5.655668	0.02646478	0.05870066
FGRRES_01563	-1.032431	2.464696	0.1912438	0.2914716
FGRRES_01564	-1.149922	5.210347	0.04029175	0.08346753
FGRRES_01567	1.632104	1.740827	0.0228	0.05172757
FGRRES_01569	1.023129	3.248726	0.128656	0.2130135
FGRRES_01572	-1.261968	7.871378	0.05049102	0.09994147
FGRRES_01574	0.02445776	6.600373	0.9697772	0.9808026
FGRRES_01578	-0.1875999	1.607486	0.8825604	0.9169577
FGRRES_01579	-0.8208976	2.723861	0.1985875	0.2996833
FGRRES_01580	-0.673006	7.949301	0.269327	0.3802036
FGRRES_01581	0.7098962	5.697592	0.2505112	0.3589173
FGRRES_01582	-0.7368413	3.447041	0.2109276	0.3143639
FGRRES_01586	0.4525878	2.478109	0.5669457	0.6683752
FGRRES_01591	0.339672	8.83716	0.5897033	0.6882171
FGRRES_01597	0.4101015	0.2468651	0.5850917	0.684341
FGRRES_01602	0.9121793	3.933918	0.1078687	0.1851786
FGRRES_01603	0.5706281	6.193704	0.2784775	0.390077
FGRRES_01604	0.4572522	7.679976	0.4489348	0.5623602
FGRRES_01609	-1.420139	2.260109	0.03848867	0.08023771
FGRRES_01610	0.06085071	3.502758	0.9288034	0.9497926
FGRRES_01611	-1.333324	2.48316	0.04249933	0.08712603
FGRRES_01612_M	0.4841233	5.592209	0.3620602	0.4778596
FGRRES_01614	0.5435805	4.592556	0.3158679	0.4298037
FGRRES_01615	-0.8580341	3.702087	0.1821633	0.2799119
FGRRES_01616	0.9404935	0.7201847	0.2657053	0.3762656
FGRRES_01617	-1.015549	0.4899934	0.1329733	0.2184949
FGRRES_01618	-0.267255	3.841425	0.6525503	0.7409634
FGRRES_01620	-0.1971912	5.958641	0.7077787	0.7864771
FGRRES_01622	0.5620769	4.843591	0.2781084	0.3898006
FGRRES_01623	-0.5721478	5.113518	0.2891492	0.4018101
FGRRES_01624	0.1700663	5.738456	0.7447491	0.8174314
FGRRES_01627	0.2720336	5.967846	0.5986941	0.6953796
FGRRES_01629	-0.534468	5.659977	0.3520285	0.4679772
FGRRES_01632	-0.0610862	7.059425	0.9299492	0.9504416
FGRRES_01633	0.6065417	3.734878	0.2942832	0.4067051
FGRRES_01634	0.7380237	5.846253	0.1776413	0.2743619
FGRRES_01635	1.57986	1.212125	0.05002	0.09920558
FGRRES_01636	-0.1229953	3.518886	0.8966757	0.9274394
FGRRES_01638	0.697796	4.860952	0.2573094	0.3669135
FGRRES_01639	0.8823133	4.438624	0.1204756	0.2021524
FGRRES_01642	-0.7958161	3.387888	0.2527968	0.3617764
FGRRES_01644	-0.7231354	4.406045	0.1989419	0.3000439
FGRRES_01648	-0.4432562	6.571188	0.423244	0.5392659
FGRRES_01650_M	-0.8759164	3.511101	0.1978862	0.2989503
FGRRES_01651	-0.2579484	2.094984	0.7258297	0.8012847
FGRRES_01652	0.9302046	0.9444645	0.2112209	0.3145849
FGRRES_01654	1.370205	4.581877	0.02602963	0.05796051
FGRRES_01655	0.003961622	7.885888	0.9800491	0.9813244
FGRRES_01656	0.1293473	5.870961	0.8239733	0.8761225
FGRRES_01657	-0.5212164	3.5415	0.3842019	0.5009303
FGRRES_01659	0.4375024	4.274044	0.4187163	0.5348785
FGRRES_01665	-0.3407188	6.151951	0.5184833	0.625585
FGRRES_01666	-0.08974374	4.260022	0.8850655	0.9189339
FGRRES_01667	0.6705438	6.237869	0.2110825	0.3144651
FGRRES_01668	-1.043968	2.35982	0.1361702	0.2225351
FGRRES_01669	-1.496615	0.8974003	0.03518881	0.07456154
FGRRES_01670	-0.06502683	4.445365	0.9019447	0.9313882
FGRRES_01685	-0.5409853	5.159662	0.4038227	0.5205711
FGRRES_01687	0.1896609	1.839182	0.8216501	0.8740805
FGRRES_01691	0.5706144	2.560591	0.3622437	0.4780436
FGRRES_01694	-0.21563	5.571861	0.72268	0.7989454
FGRRES_01695_M	0.08810068	8.637647	0.1986199	0.2996833
FGRRES_01699_M	-0.6996589	4.635423	0.2400882	0.3467302
FGRRES_01701	-0.5566847	3.852798	0.3377824	0.4529781
FGRRES_01702	-1.483841	8.923821	0.02906151	0.06333424
FGRRES_01703	0.05617198	6.282144	0.9198208	0.9434661
FGRRES_01710	0.005115497	5.10833	0.9785037	0.9813244
FGRRES_01711	-0.01894686	1.033804	0.9423189	0.9584962
FGRRES_01712	-1.406947	3.279191	0.06230608	0.1188623
FGRRES_01725	-0.5811682	2.363498	0.3488459	0.4646569
FGRRES_01730	-1.392036	0.7003552	0.05771024	0.1115139
FGRRES_01734_M	-0.3959372	3.133515	0.479999	0.5905713
FGRRES_01745	0.3499702	3.731211	0.2429274	0.3499922
FGRRES_01748	-0.3442314	4.661741	0.525817	0.6315506
FGRRES_01755	1.499469	0.1086736	0.1669615	0.2612504
FGRRES_01758	0.8371256	2.182657	0.2002751	0.3018031
FGRRES_01759	1.823448	0.03593558	0.07338204	0.1353067
FGRRES_01760	0.04591969	2.327067	0.9807894	0.9813244
FGRRES_01767	1.652131	7.72432	0.02926908	0.06370983
FGRRES_01772_M	-1.642394	1.328692	0.04789276	0.09591809
FGRRES_01782	0.2787014	2.756824	0.6793868	0.7632196
FGRRES_01792	-1.15791	1.382744	0.1278314	0.2120083
FGRRES_01797_M	1.440398	1.715795	0.0840647	0.151027
FGRRES_01800_M	-1.34911	3.058484	0.05086416	0.10057
FGRRES_01802	-0.1783105	1.850321	0.7960856	0.8574749
FGRRES_01807	0.5784151	3.190338	0.3992901	0.516081
FGRRES_01808_M	-1.25082	3.759327	0.04723507	0.09495133
FGRRES_01809	0.7975605	4.235542	0.2349548	0.3417532
FGRRES_01814_M	-1.2601	1.983383	0.05013302	0.09930565
FGRRES_01816	-2.013063	0.4566376	0.1683337	0.2628291
FGRRES_01818_M	1.226285	6.703794	0.06990614	0.1303514
FGRRES_01827	-0.822045	0.9448628	0.192724	0.2931512
FGRRES_01828	1.006439	3.468411	0.1014249	0.1761223
FGRRES_01830	-0.08314536	1.441627	0.9655352	0.9771625
FGRRES_01833	2.21163	0.2797528	0.04236113	0.08694125
FGRRES_01839	-0.6111619	3.722922	0.3059231	0.4191621
FGRRES_01845	0.02488392	5.653718	0.9682863	0.9794772
FGRRES_01846	-0.9047924	4.630398	0.1232218	0.2055561
